Serviço;Cnpj;RazaoSocial;ValorMaximo;Periodicidade
Consulta a serviços de proteção de crédito;7789195;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;0;-
Consulta a serviços de proteção de crédito;60779196;CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;0;-
Consulta a serviços de proteção de crédito;4622657;COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA GERAÇÕES - CRESOL GERAÇÕES;0;-
Consulta a serviços de proteção de crédito;40353377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;0;-
Consulta a serviços de proteção de crédito;57440521;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;0;-
Consulta a serviços de proteção de crédito;21797311;COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;0;-
Consulta a serviços de proteção de crédito;61747085;TULLETT PREBON BRASIL CORRETORA DE VALORES E CÂMBIO LTDA;0;-
Consulta a serviços de proteção de crédito;707903;COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;0;-
Consulta a serviços de proteção de crédito;16944141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;0;-
Consulta a serviços de proteção de crédito;1637949;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;0;-
Consulta a serviços de proteção de crédito;77984870;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;0;-
Consulta a serviços de proteção de crédito;34978626;INTEGRAL ACCESS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;57598120;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;0;-
Consulta a serviços de proteção de crédito;89990501;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;0;-
Consulta a serviços de proteção de crédito;9210106;SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;0;-
Consulta a serviços de proteção de crédito;52623311;COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;0;-
Consulta a serviços de proteção de crédito;3750034;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;0;-
Consulta a serviços de proteção de crédito;1658426;COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;0;-
Consulta a serviços de proteção de crédito;52935442;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;0;-
Consulta a serviços de proteção de crédito;78626983;BANCO VR S.A.;0;-
Consulta a serviços de proteção de crédito;49091119;COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;0;-
Consulta a serviços de proteção de crédito;33416108;COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;0;-
Consulta a serviços de proteção de crédito;5392810;COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;0;-
Consulta a serviços de proteção de crédito;89468565;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;0;-
Consulta a serviços de proteção de crédito;58017179;BANCO VOLVO BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;92764489;CCB BRASIL S.A. - CRÉDITO, FINANCIAMENTOS E INVESTIMENTOS;0;-
Consulta a serviços de proteção de crédito;204963;COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;0;-
Consulta a serviços de proteção de crédito;10143743;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;0;-
Consulta a serviços de proteção de crédito;694877;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;0;-
Consulta a serviços de proteção de crédito;2833202;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA;0;-
Consulta a serviços de proteção de crédito;1062439;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;0;-
Consulta a serviços de proteção de crédito;67960229;COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;0;-
Consulta a serviços de proteção de crédito;25683434;COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;0;-
Consulta a serviços de proteção de crédito;1187961;COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;0;-
Consulta a serviços de proteção de crédito;6077760;COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;0;-
Consulta a serviços de proteção de crédito;2541707;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;0;-
Consulta a serviços de proteção de crédito;87781530;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC/MG;0;-
Consulta a serviços de proteção de crédito;1522368;BANCO BNP PARIBAS BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;4174720;COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;0;-
Consulta a serviços de proteção de crédito;29030467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;0;-
Consulta a serviços de proteção de crédito;67600379;ANDBANK DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;38588174;COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE;0;-
Consulta a serviços de proteção de crédito;2447120;COOPERATIVA DE CRÉDITO SICOOB EXTREMO SUL LTDA.;0;-
Consulta a serviços de proteção de crédito;91884981;BANCO JOHN DEERE S.A.;0;-
Consulta a serviços de proteção de crédito;2448839;COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;0;-
Consulta a serviços de proteção de crédito;2923389;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU;0;-
Consulta a serviços de proteção de crédito;62307848;BANCO RCI BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;40333582;PROSEFTUR CORRETORA DE CAMBIO S.A;0;-
Consulta a serviços de proteção de crédito;5428587;COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL OLIVEIRA DOS BREJINHOS;0;-
Consulta a serviços de proteção de crédito;3485130;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ENCOSTAS DA SERRA GERAL;0;-
Consulta a serviços de proteção de crédito;69136075;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;0;-
Consulta a serviços de proteção de crédito;32467086;COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;0;-
Consulta a serviços de proteção de crédito;81016131;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;0;-
Consulta a serviços de proteção de crédito;81014060;COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;0;-
Consulta a serviços de proteção de crédito;32474884;COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;0;-
Consulta a serviços de proteção de crédito;42898825;SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;0;-
Consulta a serviços de proteção de crédito;5269976;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;0;-
Consulta a serviços de proteção de crédito;13673855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Consulta a serviços de proteção de crédito;32428294;COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;0;-
Consulta a serviços de proteção de crédito;3844699;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;0;-
Consulta a serviços de proteção de crédito;7465539;COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALTO VALE - CRESOL ALTO VALE;0;-
Consulta a serviços de proteção de crédito;15168152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;0;-
Consulta a serviços de proteção de crédito;81192106;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;0;-
Consulta a serviços de proteção de crédito;7679404;BANCO TOPÁZIO S.A.;0;-
Consulta a serviços de proteção de crédito;5289612;ASPECIR - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;0;-
Consulta a serviços de proteção de crédito;81054686;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;0;-
Consulta a serviços de proteção de crédito;81099491;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;0;-
Consulta a serviços de proteção de crédito;8041950;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;0;-
Consulta a serviços de proteção de crédito;69346856;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;0;-
Consulta a serviços de proteção de crédito;81206039;COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;0;-
Consulta a serviços de proteção de crédito;92555150;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;0;-
Consulta a serviços de proteção de crédito;87733077;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA;0;-
Consulta a serviços de proteção de crédito;3645752;COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;0;-
Consulta a serviços de proteção de crédito;24654881;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;0;-
Consulta a serviços de proteção de crédito;5790149;CENTRAL COOPERATIVA DE CRÉDITO NO ESTADO DO ESPÍRITO SANTO - CECOOP;0;-
Consulta a serviços de proteção de crédito;48140925;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;0;-
Consulta a serviços de proteção de crédito;5969937;COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;0;-
Consulta a serviços de proteção de crédito;37229413;SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO EFÍ S.A.;0;-
Consulta a serviços de proteção de crédito;71965313;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;0;-
Consulta a serviços de proteção de crédito;24795049;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;0;-
Consulta a serviços de proteção de crédito;24799033;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;0;-
Consulta a serviços de proteção de crédito;9473806;TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Consulta a serviços de proteção de crédito;2015588;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;0;-
Consulta a serviços de proteção de crédito;968602;COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;0;-
Consulta a serviços de proteção de crédito;72128440;COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;0;-
Consulta a serviços de proteção de crédito;80202872;CORREPARTI CORRETORA DE CAMBIO LTDA;0;-
Consulta a serviços de proteção de crédito;7122321;COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;0;-
Consulta a serviços de proteção de crédito;7026923;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;0;-
Consulta a serviços de proteção de crédito;9424988;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;0;-
Consulta a serviços de proteção de crédito;32062580;BANCO CREDIT SUISSE (BRASIL) S.A.;0;-
Consulta a serviços de proteção de crédito;3461243;COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;0;-
Consulta a serviços de proteção de crédito;3065046;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;0;-
Consulta a serviços de proteção de crédito;62280490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;10853017;GET MONEY CORRETORA DE CÂMBIO S.A.;0;-
Consulta a serviços de proteção de crédito;18539102;CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;0;-
Consulta a serviços de proteção de crédito;28145589;CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;0;-
Consulta a serviços de proteção de crédito;11703662;TRAVELEX BANCO DE CÂMBIO S.A.;0;-
Consulta a serviços de proteção de crédito;37255049;SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.;0;-
Consulta a serviços de proteção de crédito;7194313;COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;0;-
Consulta a serviços de proteção de crédito;4694278;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;0;-
Consulta a serviços de proteção de crédito;17315359;SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;0;-
Consulta a serviços de proteção de crédito;10548608;COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;0;-
Consulta a serviços de proteção de crédito;5040481;BANCO DE LAGE LANDEN BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;37442605;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;0;-
Consulta a serviços de proteção de crédito;7631026;GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Consulta a serviços de proteção de crédito;1330295;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;0;-
Consulta a serviços de proteção de crédito;5036532;CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;0;-
Consulta a serviços de proteção de crédito;11907520;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;0;-
Consulta a serviços de proteção de crédito;9433005;COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO;0;-
Consulta a serviços de proteção de crédito;37631058;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;0;-
Consulta a serviços de proteção de crédito;33817677;ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Consulta a serviços de proteção de crédito;162760;MERCEDES-BENZ LEASING DO BRASIL ARRENDAMENTO MERCANTIL S.A.;0;-
Consulta a serviços de proteção de crédito;4862600;PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Consulta a serviços de proteção de crédito;4478231;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;0;-
Consulta a serviços de proteção de crédito;47944277;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;0;-
Consulta a serviços de proteção de crédito;10175348;COOPERATIVA DE CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO;0;-
Consulta a serviços de proteção de crédito;36947229;COBUCCIO S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;0;-
Consulta a serviços de proteção de crédito;5861932;COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;0;-
Consulta a serviços de proteção de crédito;2641032;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;0;-
Consulta a serviços de proteção de crédito;68969625;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;0;-
Consulta a serviços de proteção de crédito;7554076;CGD INVESTIMENTOS CORRETORA DE VALORES E CÂMBIO S.A.;0;-
Consulta a serviços de proteção de crédito;70937271;COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;0;-
Consulta a serviços de proteção de crédito;5474540;AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;0;-
Consulta a serviços de proteção de crédito;86829827;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;0;-
Consulta a serviços de proteção de crédito;91586982;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;0;-
Consulta a serviços de proteção de crédito;4849745;FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;0;-
Consulta a serviços de proteção de crédito;54403563;BANCO ARBI S.A.;0;-
Consulta a serviços de proteção de crédito;11476673;BANCO RANDON S.A.;0;-
Consulta a serviços de proteção de crédito;2658435;BANCO CATERPILLAR S.A.;0;-
Consulta a serviços de proteção de crédito;43050917;ACTIVTRADES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;74220948;SICOOB UNISP - COOPERATIVA DE CRÉDITO;0;-
Consulta a serviços de proteção de crédito;2663426;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;0;-
Consulta a serviços de proteção de crédito;3609817;BANCO CARGILL S.A.;0;-
Consulta a serviços de proteção de crédito;95424891;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;0;-
Consulta a serviços de proteção de crédito;1286361;UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;0;-
Consulta a serviços de proteção de crédito;9590601;COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;0;-
Consulta a serviços de proteção de crédito;87067757;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;0;-
Consulta a serviços de proteção de crédito;66262643;COOPERATIVA DE CRÉDITO CREDIPEU LTDA.  - SICOOB CREDIPEU;0;-
Consulta a serviços de proteção de crédito;37076205;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;0;-
Consulta a serviços de proteção de crédito;87437687;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;0;-
Consulta a serviços de proteção de crédito;10749264;GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;16564240;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI;0;-
Consulta a serviços de proteção de crédito;5241145;COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;0;-
Consulta a serviços de proteção de crédito;3632872;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;0;-
Consulta a serviços de proteção de crédito;3634220;BANCO HONDA S.A.;0;-
Consulta a serviços de proteção de crédito;3634239;HONDA LEASING S.A. - ARRENDAMENTO MERCANTIL;0;-
Consulta a serviços de proteção de crédito;90729369;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;0;-
Consulta a serviços de proteção de crédito;1692448;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;0;-
Consulta a serviços de proteção de crédito;2876918;COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;0;-
Consulta a serviços de proteção de crédito;79052122;COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;0;-
Consulta a serviços de proteção de crédito;79086997;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;0;-
Consulta a serviços de proteção de crédito;5740092;COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;0;-
Consulta a serviços de proteção de crédito;2885855;BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;0;-
Consulta a serviços de proteção de crédito;31597552;BANCO CLASSICO S.A.;0;-
Consulta a serviços de proteção de crédito;13220493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;0;-
Consulta a serviços de proteção de crédito;3422007;COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;0;-
Consulta a serviços de proteção de crédito;31880826;BANCO GUANABARA S.A.;0;-
Consulta a serviços de proteção de crédito;4831810;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO;0;-
Consulta a serviços de proteção de crédito;3427097;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;0;-
Consulta a serviços de proteção de crédito;79342069;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;0;-
Consulta a serviços de proteção de crédito;53776852;COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;0;-
Consulta a serviços de proteção de crédito;91159764;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;0;-
Consulta a serviços de proteção de crédito;62237649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;68757681;SIMPAUL CORRETORA DE CAMBIO E VALORES MOBILIARIOS  S.A.;0;-
Consulta a serviços de proteção de crédito;7202627;COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA -  CRESOL CENTRAL BRASIL;0;-
Consulta a serviços de proteção de crédito;5425526;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;0;-
Consulta a serviços de proteção de crédito;5419025;COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;0;-
Consulta a serviços de proteção de crédito;54190525;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM;0;-
Consulta a serviços de proteção de crédito;18810553;FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;0;-
Consulta a serviços de proteção de crédito;57647653;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;0;-
Consulta a serviços de proteção de crédito;8931800;COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO - CREDCOOPE;0;-
Consulta a serviços de proteção de crédito;71698674;SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;0;-
Consulta a serviços de proteção de crédito;2338666;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;0;-
Consulta a serviços de proteção de crédito;9274232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;0;-
