Serviço;Cnpj;RazaoSocial;ValorMaximo;Periodicidade
Comum_para débito_saque_consultas;83315408;SICREDI NORTE - COOPERATIVA DE CRÉDITO;8;A cada 360 dias
Comum_para débito_saque_consultas;4463602;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;8;A cada 360 dias
Comum_para débito_saque_consultas;4853988;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;8;A cada 360 dias
Comum_para débito_saque_consultas;6078926;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;8;A cada 360 dias
Comum_para débito_saque_consultas;88530142;COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;8;A cada 360 dias
Comum_para débito_saque_consultas;88471024;COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS;8;A cada 360 dias
Comum_para débito_saque_consultas;87780284;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;87900601;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;8;A cada 360 dias
Comum_para débito_saque_consultas;90608712;COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;8;A cada 360 dias
Comum_para débito_saque_consultas;9512539;COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;7,45;A cada 365 dias
Comum_para débito_saque_consultas;24048910;COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;7,4;A cada 30 dias
Comum_para débito_saque_consultas;60701190;ITAÚ UNIBANCO S.A.;7,35;A cada 30 dias
Comum_para débito_saque_consultas;9590601;COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;7,15;A cada 365 dias
Comum_para débito_saque_consultas;0;BANCO DO BRASIL S.A.;6,45;A cada 30 dias
Comum_para débito_saque_consultas;4833655;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;6;A cada 1 dias
Comum_para débito_saque_consultas;1760242;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;6;A cada 1 dias
Comum_para débito_saque_consultas;8075352;COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED;6;A cada 365 dias
Comum_para débito_saque_consultas;5439425;CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5,35;A cada 360 dias
Comum_para débito_saque_consultas;71884498;COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;5,08;A cada 1 dias
Comum_para débito_saque_consultas;9004796;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA;5;A cada 30 dias
Comum_para débito_saque_consultas;59615005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;5;A cada 360 dias
Comum_para débito_saque_consultas;41669227;COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;5;A cada 1 dias
Comum_para débito_saque_consultas;3102185;COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;5;A cada 360 dias
Comum_para débito_saque_consultas;2015588;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;5;A cada 30 dias
Comum_para débito_saque_consultas;22724710;COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;5;A cada 30 dias
Comum_para débito_saque_consultas;9579249;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;5;A cada 30 dias
Comum_para débito_saque_consultas;19869338;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;5;A cada 30 dias
Comum_para débito_saque_consultas;1559914;SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;5;A cada 365 dias
Comum_para débito_saque_consultas;19402130;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;4;A cada 30 dias
Comum_para débito_saque_consultas;25798596;COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;4;A cada 30 dias
Comum_para débito_saque_consultas;7946216;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;4;A cada 30 dias
Comum_para débito_saque_consultas;5463934;COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;3,5;A cada 30 dias
Comum_para débito_saque_consultas;71238232;COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO;3,5;A cada 360 dias
Comum_para débito_saque_consultas;1644264;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;3,5;A cada 30 dias
Comum_para débito_saque_consultas;41697103;COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;3,5;A cada 360 dias
Comum_para débito_saque_consultas;21661202;COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO;3,19;A cada 30 dias
Comum_para débito_saque_consultas;1699652;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;3,15;A cada 30 dias
Comum_para débito_saque_consultas;71336432;SICOOB CREDIMED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE UBERABA LTDA.;3;A cada 30 dias
Comum_para débito_saque_consultas;21866694;COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;3;A cada 30 dias
Comum_para débito_saque_consultas;952415;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;3;A cada 1 dias
Comum_para débito_saque_consultas;80959638;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;2,5;A cada 30 dias
Comum_para débito_saque_consultas;84156470;COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;2,2;A cada 30 dias
Comum_para débito_saque_consultas;66259110;COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;2,2;A cada 30 dias
Comum_para débito_saque_consultas;1205736;COOPERATIVA DE CRÉDITO SICOOB COSTA DO DESCOBRIMENTO LTDA.;2,2;A cada 30 dias
Comum_para débito_saque_consultas;8044854;COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;2,2;A cada 30 dias
Comum_para débito_saque_consultas;25395435;COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;2,2;A cada 30 dias
Comum_para débito_saque_consultas;4406371;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS;2,2;A cada 30 dias
Comum_para débito_saque_consultas;86791837;COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;2,2;A cada 30 dias
Comum_para débito_saque_consultas;3459850;COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;2,2;A cada 30 dias
Comum_para débito_saque_consultas;37076205;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;2;A cada 180 dias
Comum_para débito_saque_consultas;2217068;COOPERATIVA DE CRÉDITO DOS CONTADORES, ADMINISTRADORES DE EMPRESAS, ECONOMISTAS E CORRETORES DE SEGUROS LTDA. - SICOOB CREDITABIL;2;A cada 30 dias
Comum_para débito_saque_consultas;33615055;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;1,4;A cada 99999 dias
Comum_para débito_saque_consultas;9552111;COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;1;A cada 360 dias
Comum_para débito_saque_consultas;22753982;COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;1;A cada 365 dias
Comum_para débito_saque_consultas;68987;COOPERATIVA DE CRÉDITO SICOOB ARACREDI LTDA - SICOOB ARACREDI;0;-
Comum_para débito_saque_consultas;71479653;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED CAMINHO NOVO;0;-
Comum_para débito_saque_consultas;49389307;COOPERATIVA DE CREDITO COOPLIVRE;0;-
Comum_para débito_saque_consultas;66402207;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;0;-
Comum_para débito_saque_consultas;42272526;BNY MELLON BANCO S.A.;0;-
Comum_para débito_saque_consultas;26178111;COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE;0;-
Comum_para débito_saque_consultas;67341487;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;0;-
Comum_para débito_saque_consultas;4355489;COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;0;-
Comum_para débito_saque_consultas;7502031;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.;0;-
Comum_para débito_saque_consultas;4247370;COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;0;-
Comum_para débito_saque_consultas;66398496;COOPERATIVA DE CRÉDITO CREDIARA LTDA - SICOOB CREDIARA;0;-
Comum_para débito_saque_consultas;3620772;COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;0;-
Comum_para débito_saque_consultas;50585090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;0;-
Comum_para débito_saque_consultas;43180355;PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Comum_para débito_saque_consultas;259231;SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;0;-
Comum_para débito_saque_consultas;59869560;COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;0;-
Comum_para débito_saque_consultas;5591437;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;0;-
Comum_para débito_saque_consultas;64276058;COOPERATIVA DE CRÉDITO CREDINORTE LTDA. - SICOOB CREDINORTE;0;-
Comum_para débito_saque_consultas;44746352;COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;0;-
Comum_para débito_saque_consultas;2528151;COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;0;-
Comum_para débito_saque_consultas;21670187;COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;0;-
Comum_para débito_saque_consultas;694389;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;0;-
Comum_para débito_saque_consultas;5491616;COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE - CREDITAG;0;-
Comum_para débito_saque_consultas;35479592;DUFRIO FINANCEIRA, CRÉDITO, FINANCIAMENTO E INVESTIMENTOS S.A.;0;-
Comum_para débito_saque_consultas;6910457;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;0;-
Comum_para débito_saque_consultas;26758433;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;0;-
Comum_para débito_saque_consultas;3358914;COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;0;-
Comum_para débito_saque_consultas;4751713;COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;0;-
Comum_para débito_saque_consultas;73279093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;0;-
Comum_para débito_saque_consultas;10218474;COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;0;-
Comum_para débito_saque_consultas;73398646;SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;0;-
Comum_para débito_saque_consultas;3732359;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;0;-
Comum_para débito_saque_consultas;4120633;COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;0;-
Comum_para débito_saque_consultas;20833976;COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;0;-
Comum_para débito_saque_consultas;73443863;COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;0;-
Comum_para débito_saque_consultas;71069587;COOPERATIVA DE CRÉDITO CREDPLUS LTDA. - SICOOB CREDPLUS;0;-
Comum_para débito_saque_consultas;1848322;UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO;0;-
Comum_para débito_saque_consultas;71163315;COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;0;-
Comum_para débito_saque_consultas;71146450;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;0;-
Comum_para débito_saque_consultas;71027866;BANCO BS2 S.A.;0;-
Comum_para débito_saque_consultas;3320525;COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;0;-
Comum_para débito_saque_consultas;2275781;COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET;0;-
Comum_para débito_saque_consultas;71261184;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;0;-
Comum_para débito_saque_consultas;40434681;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Comum_para débito_saque_consultas;548980;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;0;-
Comum_para débito_saque_consultas;71418784;COOPERATIVA DE CRÉDITO DOS MÉDICOS, TÉCNICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA., UNICRED SUL DE MINAS;0;-
Comum_para débito_saque_consultas;2282709;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO;0;-
Comum_para débito_saque_consultas;71441406;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;0;-
Comum_para débito_saque_consultas;7714057;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;0;-
Comum_para débito_saque_consultas;4281182;COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;0;-
Comum_para débito_saque_consultas;18966739;COOPERATIVA DE CRÉDITO COPERSUL LTDA - SICOOB COPERSUL;0;-
Comum_para débito_saque_consultas;25683475;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;0;-
Comum_para débito_saque_consultas;34148882;COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;0;-
Comum_para débito_saque_consultas;1582158;OPPORTUNITY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;0;-
Comum_para débito_saque_consultas;2057584;COOPERATIVA DE CRÉDITO SICOOB SERTÃO LTDA;0;-
Comum_para débito_saque_consultas;32648370;FAIR CORRETORA DE CAMBIO S.A.;0;-
Comum_para débito_saque_consultas;34169557;BANCO MERCANTIL DE INVESTIMENTOS S/A;0;-
Comum_para débito_saque_consultas;2475222;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;0;-
Comum_para débito_saque_consultas;26178533;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;0;-
Comum_para débito_saque_consultas;33040601;CREDITAQUI FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Comum_para débito_saque_consultas;2935307;COOPERATIVA DE CRÉDITO SICOOB CREDSEGURO LTDA.;0;-
Comum_para débito_saque_consultas;1009908;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;0;-
Comum_para débito_saque_consultas;26014175;COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;0;-
Comum_para débito_saque_consultas;92675578;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL;0;-
Comum_para débito_saque_consultas;5841967;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;0;-
Comum_para débito_saque_consultas;25528753;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;0;-
Comum_para débito_saque_consultas;4546162;COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;0;-
Comum_para débito_saque_consultas;71506513;COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;0;-
Comum_para débito_saque_consultas;21110927;COOPERATIVA DE CRÉDITO CLÁSSICA DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - SICOOB EUCRED;0;-
Comum_para débito_saque_consultas;83325811;CREDISIS COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;0;-
Comum_para débito_saque_consultas;106180;CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;0;-
Comum_para débito_saque_consultas;33709114;CITIGROUP GLOBAL MARKETS BRASIL, CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Comum_para débito_saque_consultas;78840071;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC;0;-
Comum_para débito_saque_consultas;9403026;COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE;0;-
Comum_para débito_saque_consultas;3033469;COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;0;-
Comum_para débito_saque_consultas;42100982;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;0;-
Comum_para débito_saque_consultas;1259518;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;0;-
Comum_para débito_saque_consultas;8844074;COOPERATIVA DE CRÉDITO DE ITAPETININGA - SICOOB CRED-ACI;0;-
Comum_para débito_saque_consultas;3973814;SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS DO RIO GRANDE DO SUL;0;-
Comum_para débito_saque_consultas;1608685;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO ACRE LTDA.;0;-
Comum_para débito_saque_consultas;4985665;CREDISIS OESTE - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE;0;-
Comum_para débito_saque_consultas;4998845;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE;0;-
Comum_para débito_saque_consultas;8520517;SOL CORRETORA DE CÂMBIO LTDA.;0;-
Comum_para débito_saque_consultas;4321309;COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;0;-
Comum_para débito_saque_consultas;2853045;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;0;-
Comum_para débito_saque_consultas;1667766;SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;0;-
Comum_para débito_saque_consultas;4323351;MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Comum_para débito_saque_consultas;4152107;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;0;-
Comum_para débito_saque_consultas;7494300;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL;0;-
Comum_para débito_saque_consultas;7789195;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;0;-
Comum_para débito_saque_consultas;4622657;COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA GERAÇÕES - CRESOL GERAÇÕES;0;-
Comum_para débito_saque_consultas;12384953;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;0;-
Comum_para débito_saque_consultas;707903;COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;0;-
Comum_para débito_saque_consultas;1637949;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;0;-
Comum_para débito_saque_consultas;22656789;COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;0;-
Comum_para débito_saque_consultas;57598120;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;0;-
Comum_para débito_saque_consultas;9210106;SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;0;-
Comum_para débito_saque_consultas;52935442;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;0;-
Comum_para débito_saque_consultas;2480577;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;0;-
Comum_para débito_saque_consultas;881829;COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;0;-
Comum_para débito_saque_consultas;33416108;COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;0;-
Comum_para débito_saque_consultas;558456;BANCO CETELEM S.A.;0;-
Comum_para débito_saque_consultas;2093154;COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPLUIZA;0;-
Comum_para débito_saque_consultas;71432926;COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;0;-
Comum_para débito_saque_consultas;1062439;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;0;-
Comum_para débito_saque_consultas;67960229;COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;0;-
Comum_para débito_saque_consultas;25683434;COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;0;-
Comum_para débito_saque_consultas;1187961;COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;0;-
Comum_para débito_saque_consultas;6077760;COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;0;-
Comum_para débito_saque_consultas;2541707;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;0;-
